Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,714,714.000,1252,10125,16084,120046,53359,490097,769099,1039258,1158819
1,3684,3684.000,1263,18936,26273,28001,35412,45417,55181,73406,179624
2,4889,4889.000,1309,17616,24114,24570,31547,38678,43970,55390,79990
3,4862,4862.000,1297,17371,23372,24450,31469,38822,44291,55231,88414
4,5148,5148.000,1169,17227,22363,23330,29725,35368,41366,53426,90259
5,5218,5218.000,1165,16575,22100,23084,29158,35376,42394,54695,79232
6,5173,5173.000,1062,16325,21490,23013,29450,35383,41850,54916,91183
7,5275,5275.000,1230,16272,21474,22829,28959,36085,42094,53299,72223
8,5332,5332.000,1208,15808,20582,22538,28910,35004,41993,55172,78742
9,5104,5104.000,1245,17041,22376,23464,29989,36306,42639,55206,82201
10,5291,5291.000,1209,16312,21337,22731,29057,34750,41887,53080,90082
11,5313,5313.000,1241,16264,21319,22480,28869,34534,39870,52272,92474
12,5322,5322.000,1177,16257,21858,22575,28754,34994,40957,53319,75349
13,5450,5450.000,1186,16196,20927,22040,28106,33921,39091,51391,73262
14,5460,5460.000,1231,15869,20683,21880,27969,34069,39316,52539,76661
15,5388,5388.000,1211,15838,20986,22241,28510,34448,40356,52242,83555
16,5318,5318.000,1117,17045,21581,22490,28245,33392,39302,50695,68791
17,5553,5553.000,1140,15711,20717,22005,27851,34207,40659,52323,97924
18,5309,5309.000,1163,15777,20952,22357,28659,34348,41137,52906,77646
19,5376,5376.000,1155,16089,20946,22203,28202,34096,39883,53059,77644
20,5441,5441.000,1196,16121,21141,22111,28116,33937,40087,54177,76199
21,5380,5380.000,1157,16071,20838,22211,28166,33850,40611,52783,75532
22,5626,5626.000,1177,15603,20623,21273,27417,32520,38172,49666,69925
23,5610,5610.000,1194,15676,20154,21538,27592,33298,39229,51911,86364
24,5470,5470.000,1187,15680,20399,21829,27612,33670,39962,53676,79080
25,5578,5578.000,1140,15531,20394,21525,27371,33311,38756,52693,86100
26,5587,5587.000,1163,15452,19851,21441,27162,33152,40002,52747,72359
27,5512,5512.000,1133,15591,20762,21815,27787,33487,39299,52922,77275
28,5622,5622.000,1097,15600,19792,21340,27366,32846,38593,51760,77647
29,5382,5382.000,1182,16026,20827,22154,28388,34176,40346,52929,70576
30,5384,5384.000,1104,16072,21139,22287,28166,34485,40007,51809,79961
31,4542,4542.000,1124,15910,21109,26301,28651,37934,52312,177479,223104
32,4654,4654.000,1176,16282,22013,25816,29287,39810,64387,112188,203562
33,4611,4611.000,1190,15898,21694,26060,29904,37879,48322,158110,219876
34,4404,4404.000,1184,16706,21612,27356,29553,38905,51778,202929,239131
35,4584,4584.000,1072,16329,21711,26092,29501,37840,50329,162910,201093
36,4494,4494.000,1118,16479,21767,26531,29705,37837,50945,166291,197624
37,4585,4585.000,1168,17030,21856,26328,29673,36331,46184,175365,207048
38,4721,4721.000,1138,16126,21824,25347,29302,39620,54084,106337,139054
39,4821,4821.000,1227,16458,21698,24962,29181,39105,53865,95022,138594
40,5068,5068.000,1148,16115,21452,23659,28726,37905,46956,75500,186929
41,5003,5003.000,1161,15808,21382,23945,28999,38880,54417,77225,122397
42,4971,4971.000,1109,15684,21420,24173,29119,41070,55605,75775,129277
43,5057,5057.000,1226,15976,21337,23690,28582,37886,50805,79449,167819
44,4935,4935.000,1172,15805,21046,24332,28468,35528,45671,133656,156881
45,5008,5008.000,1114,16327,22167,23889,28958,39805,46170,73985,157068
46,5007,5007.000,1171,16002,20870,23949,28485,39920,53176,81242,142999
47,5242,5242.000,1144,15987,20262,22762,27932,34907,45294,82883,108894
48,4914,4914.000,1155,15826,21427,24537,28238,35972,49400,134712,166338
49,5035,5035.000,1152,16086,21637,23642,28441,35278,44913,96363,138664
50,4924,4924.000,1133,15824,21824,24516,28925,37740,50166,125455,140909
51,5088,5088.000,1173,15661,20560,23482,27854,34947,52002,81743,96004
52,5168,5168.000,1133,15830,21417,23516,28840,39796,49814,70117,99234
53,5202,5202.000,1169,15476,20545,22905,28009,35239,45931,75826,107279
54,5012,5012.000,1164,15726,20856,23823,28297,35289,45127,124281,153967
55,5226,5226.000,1217,15645,20430,22954,28221,35355,46875,82503,141972
56,5237,5237.000,1064,15727,21068,22902,28347,36949,44713,67296,104297
57,5073,5073.000,1184,16065,21277,23659,28145,36374,45089,95053,161332
58,5244,5244.000,1116,15726,20580,22842,27944,35150,46042,74547,90574
59,5091,5091.000,1161,15746,20870,23563,28121,35066,46337,102758,124660
60,5189,5189.000,1098,15348,20312,23100,27543,34009,46438,99827,123805
